Customer Number,Customer Name,Street Address,City/County,Phone Number,Sales Rep Number,Sales Rep Name,location
104670,Sparks Foods Ltd,"Akinmoorin Town , Afijio L.G.A Oyo",Oyo,8037127515,501,Lateef,Ibadan / Oyo
104673,Nebo Farms - Enugu,Enugu,Enugu,8033425309,3,Ian,Enugu
104677,Subuola Farms,"IsanyiOdoselu, Ijebu North West Local Government",Ogun State,8035534060,501,Lateef,Ogun State
104678,Eagle Feedmill,"Abeokuta Road, Lagos",lagos,7055877880,605,Dr. Abdulazeez Abiodun Oyetungi,Lagos
104679,F.M.S Farm,Ibadan Oyo State,Ibadan,8078640748,502,Ogundiran Elizabeth,Ibadan / Oyo
104681,Ezekiel Farm,Ilorin,Ilorin,8154925682,502,Ogundiran Elizabeth,Ilorin / Kwara
104682,Aliu Farm,Ilorin,Ilorin,8034780658,502,Ogundiran Elizabeth,Ilorin / Kwara
104688,Rufai Farms,FCT Abuja,Abuja,8186583251,4,Stephen,Abuja / FCT
104690,Kaybis Farms/ First Bank,"7, Kazeem Alasela Oluyole Ibadan",Ibadan,8033977197,2010,Dr Ajayi,Ibadan / Oyo
104692,Dandani Farm,"No 128,Airport Road Ughelli Delta State",Ugehelli,8032227933,311,Dr.Ogunwemimo Oluwole Leken,Ugehelli
104693,Barka Feedmill,Oko Erin Iorin,Ilorin,8039501000,502,Ogundiran Elizabeth,Ilorin / Kwara
104694,Dymota Agro Nigeria Ltd,No 10c Muritala Muhammed Way Kano,Kano,8033184907,4,Stephen,Kano
104695,Toyom Farms,Agbbowa Along Old Sagamu Road Ogun State,Ogun State,8102043886,605,Dr. Abdulazeez Abiodun Oyetungi,Ogun State
104696,Alpha Poultry,55 Abakaliki Road Emene Enugu State,Enugu,8034122436,3,Ian,Enugu
104697,Bibo Farms,Lagos Farm Estate Ikorodu Lagos,Lagos,8024117386,6,Mr Dayo,Lagos
104699,Gaid Silverstone Farms Ltd,Iyanomo Benin City,Benin City,"08099930340,",311,Dr.Ogunwemimo Oluwole Leken,Edo / Benin
104700,Agro Med Farms,Olomore Abeokuta Ogun State,Abeokuta,8100376068,503,Tope,Abeokuta
104703,Dan Modi Farms Ltd,"Along Tiga Road, Bebeji L.G.A Kano",Kano,8054371690,4,Stephen,Kano
104705,Macks Farm Nig Ltd,km 34 okene -lokoja road osara,Kogi State,8033643651,3,Ian,Kogi State
104706,Mobat Feeds Ltd,Idosoye Lusada Road Ogun State,Ogun State,8052078006,503,Tope,Ogun State
104707,RAB Farms,Iddo Road Along Eruwa Road,Ibadan,8055629544,513,Godwin Esenyie,Ibadan / Oyo
104708,His Oneness Feeds Limited,"Km 18, Iwo- Ibadan Road Iyana- Offa Opp Airforce",Oyo State,7033122833,503,Tope,Ibadan / Oyo
104709,Diamond Life,"Ajipaala Area, Behind NNPC Depot, Agbofieti Apata Ibadan",Ibadan,8053302936,5,Peter,Ibadan / Oyo
104710,Optimal,75. Alakute Alabole Road Ogun State,Ogun State,8033064898,503,Tope,Ogun State
104712,Chi Boys Feedmill,Abakaliki GRA Ebonyi State,Ebonyi State,8139440555,3,Ian,Ebonyi State
104713,Rhyss Farm,Farm Estate Ikorodu Lagos,Lagos,8036622690,605,Dr. Abdulazeez Abiodun Oyetungi,Lagos
104715,SES Farms,Ajah Lagos,Lagos,8188901523,605,Dr. Abdulazeez Abiodun Oyetungi,Lagos
104718,Hi - Nutrient,Ogba Ikeja Lagos,Lagos,8033226333,6,Mr Dayo,Lagos
104719,Orient Farms &Feedmill Ltd,Umuchu -Aguata Local Government Anambra State,Anambra State,8167173192,3,Ian,Anambra State
104721,Oloyan Nigeria Enterprises,Ibadan,Ibadan,8120167307,508,Mr.Adekunle Damilola,Ibadan / Oyo
104722,Olujobi Farms,Ibadan,Ibadan,8035694822,508,Mr.Adekunle Damilola,Ibadan / Oyo
104724,Pact Divine Farms Nigirya Ltd,"43, 7UP Road Oluyole Estate Ibadan",Ibadan,8033241040,501,Lateef,Ibadan / Oyo
104725,Fafait Farm,"KM 5, Pai Kwali Abuja",Abuja,8051656533,4,Stephen,Abuja / FCT
104727,Onas Farms,Ikorodu Lagos State,Ikorodu,80394664969,605,Dr. Abdulazeez Abiodun Oyetungi,Ikorodu
104728,Victory Life Stock Services,135 Uyo Umana Street Uyo Akwa Ibom State,Akwa Ibom State,8074050351,3,Ian,Akwa Ibom State
104729,Sefia Intergrated Company,"Ibadan, Oyo State",Ibadan,8033490829,5,Peter,Ibadan / Oyo
104730,Gamdor Feedmill,Iddo Road,Ibadan,8055506327,513,Godwin Esenyie,Ibadan / Oyo
104731,Frask Farm,Ilaro Oyo Town,Oyo State,8033633416,509,Folorunso Mark Eniola,Ibadan / Oyo
104732,Adedeji Farms,Owode Yewa Idiroko Ogun State,Ogun State,8066884274,503,Tope,Ogun State
104733,Steveroyal Farms,Iddo Local Government,Ibadan,8033040386,513,Godwin Esenyie,Ibadan / Oyo
104736,Zuma World Agro,Shop2&3 Asedam Ilorin Town,Ilorin,8066337340,512,Afolabi Michael Abolade,Ilorin / Kwara
104737,Eny Intergrated Farms,Uyo Akwa Ibom State,Uyo,8022105366,5,Peter,Uyo
104738,Lapaulfon Farms,Etim - Ekpo Akwa Ibom State,Akwa Ibom State,7080019663,3,Ian,Akwa Ibom State
104740,Eco Green Agro Chemicals Ltd,Ijebu- Ife,Ogun State,8038001533,5,Peter,Ogun State
104741,Bayo Oshungike,odo-arawa ijebu-ode epe road,ijebu ode,8023853188,501,Lateef,Ijebu Ode
104742,Toevet Farm,Emene Enugu,Enugu,8088271952,3,Ian,Enugu
104748,Champion Feedmill,Ikorodu Lagos State,Lagos State,8033213382,606,Oladeji Simon Olabisi,Lagos
104751,Ola Fish Farm Ijebu -Ode,Ijebu - Ode Ogun State,Ijebu - Ode,8075777691,501,Lateef,Ijebu - Ode
104753,Bimshin Farm,Abeokuta Express Way,Sagamu,8033690328,503,Tope,Sagamu
104755,Big Vision Farms And Agro Consulting,"5 Odogunyan, Farm Village Ikorodu, Lagos State",Lagos State,8023646802,606,Oladeji Simon Olabisi,Lagos
104756,Zeem Farm,Agbo - Oba Ilorin,Ilorin,8087426359,5,Peter,Ilorin / Kwara
104757,Fabis Farm,Agbo - Oba Ilorin,Ilorin,7052117404,502,Ogundiran Elizabeth,Ilorin / Kwara
104758,T.D.B. Farm,Ogbomoso Beside Mega Stationl,Ogbomosho,8102528620,512,Afolabi Michael Abolade,Ogbomosho
104760,Mopsy- Bio Farms,Omi- Adio Via Bakatari Apata Ibadan,Ibadan,8035150222,5,Peter,Ibadan / Oyo
104761,D'Bestline Farms,Tade Farm Omi- Adio Ibadan,Ibadan,8062282653,5,Peter,Ibadan / Oyo
104762,Toyom Hatchery,Ikorodu,Lagos,8102043886,606,Oladeji Simon Olabisi,Lagos
104763,Philip T Farm,Opposite Mopo Barrack Owo Express Way Oba Ile Akure,Ondo State,7030831120,501,Lateef,Ondo State
104764,EMA Treasure Island Integrated Ltd,Omi- Adio Apata badan,Ibadan,8037562312,501,Lateef,Ibadan / Oyo
104765,Farmwell Agro Ltd,Ring Road Beside Obasanjo Farms Ibadan,Ibadan,8035869627,605,Dr. Abdulazeez Abiodun Oyetungi,Ibadan / Oyo
104766,Albarka Poultry Farm,"173, Sabotiti Maini Road Kano",Kano,8037773780,407,Stephen Olushola,Kano
104767,Aba Zagge Farm,Hadejia Road Gunwawa Kano,Kano,8036237374,407,Stephen Olushola,Kano
104769,Best Feeds,Opposite Police Station Market Kaduna,Kaduna,8062901692,4,Stephen,Kaduna
104770,Ibrahim Maleec Farm,"Ijebu - Ode Abeokuta Road, Ogun State",Ijebu - Ode,8125393762,501,Lateef,Ijebu - Ode
104771,Blessed Feedmill,Agura,Ogun State,"07034486699,",503,Tope,Ogun State
104772,Orimole Poultry Farm,Ashipa Odofin Village,Ogun State,81093320,503,Tope,Ogun State
104773,Mutual Merit Intergrated,3 Alhaji Street Ijede Ikorodu Lagosl,Lagos,8023467818,6,Mr Dayo,Lagos
104774,Berachan Agrovet,Araga Farm Estate Ikorodu Lagos,Lagos,80029891250,6,Mr Dayo,Lagos
104777,Stooreg Global Concept,HOSPITAL ROAD AIYEGBAMI SODE SAGAMU OGUN STATE,SAGAMU,8039226688,503,Tope,Sagamu
104778,Raypharm Nig. Ltd,Benin City,Benin City,8033261475,3,Ian,Edo / Benin
104782,Amino Agro Farm,Buk Road Zitiri Kano Road,Kano,8031804009,407,Stephen Olushola,Kano
104784,Duado Intergrated Farm,"KM 4, Oleh Agbaraha Udere Ughelli Delta State",Ughelli,8176517755,311,Dr.Ogunwemimo Oluwole Leken,Delta State
104785,Ovo Farm,"Ogharada Off Onirigho Street, Ekiuabo Ughelli Delta State",Ughelli,8034476401,311,Dr.Ogunwemimo Oluwole Leken,Delta State
104786,Diamond Agro Vet Services,21 Ughelli Road Agbarha Otor Delta State,Delta,8076178687,3,Ian,Delta State
104787,Georach Farms,Elesho Bus stop Old Abeokuta Road,Ibadan,8186427437,5,Peter,Ibadan / Oyo
104788,Zarm Poultry And Feedmill Ltd,"Plot 407&408 Odonla Industrial Estate Ikorodu , Lagos",Lagos,8176106073,606,Oladeji Simon Olabisi,Lagos
104789,Farm Fresh Foods Ltd,"NNPC Gas Pipeline Gberigbe, Ikorodu Lagos",Lagos,8063031555,606,Oladeji Simon Olabisi,Lagos
104791,A.B.Ventures,No 1 Olatain Street Airport Road Ilorin,Ilorin,8062608052,512,Afolabi Michael Abolade,Ilorin / Kwara
104792,Honey Drops Feeds,"NO 172, Opposite Rock Feild Filling Station , Odota",Ilorin,8036197016,512,Afolabi Michael Abolade,Ilorin / Kwara
104793,Tambolyn Farms,"Tambolyn Farms Ltd, Opposite Atlantic International",Lagos,8026368090,605,Dr. Abdulazeez Abiodun Oyetungi,Lagos
104794,Leke Farm,"OWODE Yewa , Idiroko Ogun State",Ogun State,7037494770,503,Tope,Ogun State
104795,Oluwadolapo Feedmill,Offa Garage Ilorin Town,Ilorin,9027527584,502,Ogundiran Elizabeth,Ilorin / Kwara
104796,De Farm Hatchery,"Itamaga Ijede Road Ikorodu, Lagos",Lagos,8023066661,6,Mr Dayo,Lagos
104797,Toshat Nigeria Ltd,"5-Charis Marfins Way, Gbaga Busstop , Off Ijede Road",Lagos,7032380812,606,Oladeji Simon Olabisi,Lagos
104798,Tosed Farms,"House 3, Farm Setlement , Sagam Road Odoganyan Ikorodu",Lagos,802363687932,6,Mr Dayo,Lagos
104799,B&k Dynamic Ventures,"New Market, Odogunyan Fish Farm Estate Lagos",Lagos,80380605939,605,Dr. Abdulazeez Abiodun Oyetungi,Lagos
104800,Nifemirs Farms,3,Lagos,8023646802,605,Dr. Abdulazeez Abiodun Oyetungi,Lagos
104803,King Size Feedmill,Onuiyi Link Road Nsukka,Nsukka,8032762613,322,Kingsley Ikenna,Enugu
104804,Maken Farm,Owode - Idiroko Ogun State,Ogun State,8100241812,503,Tope,Ogun State
104805,Kruzeno Farms,"9th Mile,Etiti Ngwo, Enugu State",Enugu,8067333581,3,Ian,Enugu
104807,Chime Agro Farms,Beside Road Safety Academy Enugu,Enugu State,8066900527,3,Ian,Enugu
104808,Emperor Farms,"Second Gate Busstop Owode Apata, Ibadanl",Ibadan,8063690186,501,Lateef,Ibadan / Oyo
104809,Dahmos Farm,Kuje Abuja State,Abuja,9096789776,412,Eniolorunda Seun Emmanuel,Abuja / FCT
104811,Onosekere -Vwe Agro Ventures Ltd,"No6, Ejeveta Street Ughelli Delta State",Delta State,8076692244,311,Dr.Ogunwemimo Oluwole Leken,Delta State
104813,Xazier Farm,Ilorin Town,Ilorin,8098940099,502,Ogundiran Elizabeth,Ilorin / Kwara
104815,Top Notch concept,"NO 1 , Paz Asala Road Enugu",Enugu,8066478880,3,Ian,Enugu
104816,Animal Health Department,"University Of Nigeria Nsukka, Enugu State",Enugu,8054871461,3,Ian,Enugu
104817,Ozzi Poultry Farm,"Etiti Ngwo, Enugu, State",Enugu,8033557599,3,Ian,Enugu
104818,Emmad Farm,Agbole Vilage Ibadan,Ibadan,8130000401,509,Folorunso Mark Eniola,Ibadan / Oyo
104819,Aquims Farm,"Apete, Ibadan",Ibadan,8023294394,509,Folorunso Mark Eniola,Ibadan / Oyo
104824,Abdulraham Farm,"Kwanar Tsamiyya, Panisau Ungogo LGA Kano Statel",Kano,8033468449,407,Stephen Olushola,Kano
104826,Cascada Investment Coy. Ltd,"2, Oueens Elizabeth Road, Mokola Ibadan",Ibadan,8062272333,5,Peter,Ibadan / Oyo
104827,Profundis Farms,Owode Egba Road,Ogun State,8034789399,503,Tope,Ogun State
104831,Funziek Group Of Farms,Ibogun (Ifor Axis)Ogun State,Ogun State,8038634111,6,Mr Dayo,Ogun State
104832,Kasrab Farm,"Kujama, Main Market, Kachina RD Kaduna State",Kaduna State,8066661411,4,Stephen,Kaduna
104833,Sanusi Intergrated Farm,"KM4,Sokoto Road, Funtua, Katsina State",Katsina,8129145563,407,Stephen Olushola,Katsina
104834,Dahamas Enterprise Limited,"Odo - Ona Kekere, Mafuye Feedmill Ibadan",Ibadan,8051843049,501,Lateef,Ibadan / Oyo
104835,May 1 Farm,Ola Adura Villa OlomoApete Ibadan,Ibadan,8059730728,2000,Raji,Ibadan / Oyo
104836,Fortune Feedmill,"Olodo Area, Ibadan Oyo State",Oyo State,8034016082,512,Afolabi Michael Abolade,Ibadan / Oyo
104837,Rickma Farm,"Km,65, Ibra Village , Kachia Road Kaduna",Kaduna,8037867804,4,Stephen,Kaduna
104839,Miramar Farms,"ErekitiVillage , Badagry Local Government",Lagos State,8033066889,605,Dr. Abdulazeez Abiodun Oyetungi,Lagos
104842,Dare Esan Farms,"Mowe, Ibafo Ogun State",Ogun State,813436889,605,Dr. Abdulazeez Abiodun Oyetungi,Ogun State
104843,A.C.E Feeds,"Olaogun Street, New Gbagi Alakia Airport Road Ibadan",Ibadan,8033506514,502,Ogundiran Elizabeth,Ibadan / Oyo
104844,Blacky Farms,"Ewherhe Village Agbarho , Delta State",Delta State,8111217419,311,Dr.Ogunwemimo Oluwole Leken,Delta State
104845,Elizabeth Farm,Saw Mill Old Ife Road Ibadan,Ibadan,8026891871,502,Ogundiran Elizabeth,Ibadan / Oyo
104846,Ikunlugan Farms,"28, Transformer Street, Agudama, Yenogoa Bayelsa State",Bayelsa State,8065051779,311,Dr.Ogunwemimo Oluwole Leken,Bayelsa State
104852,Jamilaville Farms Ltd,"Km6, Lapai Gwari Rd. Brigi Minna Niger State",Niger State,909256806,4,Stephen,Niger State
104853,Muyad Ventures,"190, Oyemekun, Road Akure",Ondo State,8188421790,509,Folorunso Mark Eniola,Ondo State
104855,Fem Jay Farm,"Aiyetoro Road, Olounda , Abeokuta Ogun State",Abeokuta,8151267538,2040,Oluwole,Abeokuta
104859,Standard Hatchery Nig. Ltd,Idomila Road Ijebu- Ode,Ogun State,8055531756,6,Mr Dayo,Ogun State
104860,B &G Distributor,"NO 19,Asadam Ilorin",Ilorin,8034182374,512,Afolabi Michael Abolade,Ilorin / Kwara
104861,BB Farms Ltd,Yelwa Maraba Nassarawa,Nasarrawa State,703927911,4,Stephen,Nasarrawa State
104863,Alcom Royal Investments Limited,Beside Ladigbolu Grammar SchoolOyo,Oyo Town,8033934589,2000,Raji,Ibadan / Oyo
104864,IBK Farm,Amuludun Okeloro Omi- Adio Ibadan,Ibadan,8121194546,501,Lateef,Ibadan / Oyo
104865,Success Gold Farms Nig. Ltd,"AgoroFish Farms Settlement, Ikangba Odogbolu Road Local",Ogun State,7016556870,6,Mr Dayo,Ogun State
104866,Malabe Farms,Bwari Area Council FCT Abuja,Abuja,8028506254,4,Stephen,Abuja / FCT
104867,Rosaldet Feedmill,Ilora Oyo town,Oyo State,8033035006,501,Lateef,Ibadan / Oyo
104868,Okpako Vision Limited,"NO 24, Olori Street Ughelli Delta State",Delta State,8053239593,311,Dr.Ogunwemimo Oluwole Leken,Delta State
104869,Songhai Farm,Ebonyi Abakaliki,Abakaliki,8174264220,3,Ian,Abakaliki
104871,Candor Foods,"Enilobo Bus stop, Giwa Oke Aro Road Ogun Statel",Ogun State,7098728601,6,Mr Dayo,Ogun State
104872,Dodsans Farm,Plot 4-6 Oluyole Extension Inu- Olaji Sharp Corner Ibadan,Ibadan,8034105826,508,Mr.Adekunle Damilola,Ibadan / Oyo
104873,Ajibola Distributor,Offa Garage Road Ilorin,Ilorin,8177127326,502,Ogundiran Elizabeth,Ilorin / Kwara
104874,Ascot Farms,Ogijo Shagam Road Ogun Statel,Ogun State,8027773259,5,Peter,Ogun State
104876,Consolation Feedmill,Ilora Oyo Town,Oyo State,8035773372,509,Folorunso Mark Eniola,Ibadan / Oyo
104877,Ore-Ofe Farm,"Km 2, Folawiyo Farm Road Ilora Oyo Town",Oyo State,8030417186,5,Peter,Ibadan / Oyo
104878,Songhai Group Kastina Branch,Katsina State,Kastina State,8181808717,3,Ian,Kastina State
104879,Ofil Farms,"Ikot Ekpene, Akwa Ibom State",Akwa Ibom State,8035979716,3,Ian,Akwa Ibom State
104880,Emakpo Farms Ltd,Emakpo Filling Station Ughelli Patani Road Ughelli,Delta State,8037567494,311,Dr.Ogunwemimo Oluwole Leken,Delta State
104881,Uniglobal Farms Ltd,"KM3, Old Agbor Road Ebhoiyi Uromi Edo State",Edo State,7038978050,311,Dr.Ogunwemimo Oluwole Leken,Edo / Benin
104882,Uniglobe Farms Ltd,"LM 3, Agbor Road, Ebhoiyi Uromi Edo State",Edo State,8036066539,311,Dr.Ogunwemimo Oluwole Leken,Edo / Benin
104883,Frontline Farms,Iroko Capital Frontline Farms Limited Ado-odo Badagry,Badagry,12932434,503,Tope,Badagry
104884,Rio Hondo Spread Limited,Barkallahu(OppositeNTTI) 1.5KM Kaduna -Zria Road,Kaduna,9093582389,406,Dr.Ize Okeji,Kaduna
104885,Okwuokwu Rehoboth,Enugu,Enugu State,9092183151,3,Ian,Enugu
104886,Gunner Farm,Gwagwalada Abuja,Abuja,8032515711,4,Stephen,Abuja / FCT
104887,Allet Fisheries,Kadu Fish Market Abuja,Abuja,8052240401,409,Basol Musa,Abuja / FCT
104888,Agro Ventures,"Stadium Road, Opposite 1st P.A Water Depot Ughelli Delta",Delta State,7031514475,3,Ian,Delta State
104890,Able Beam Solution,"1, Odunukwe Junction Opp Federal Medical Center Enugu/",Abakaliki Ebonyi State,8033700002,3,Ian,Abakaliki Ebonyi State
104891,Pro - Choice Farm,"Izompe Village , Owerri Imo State",Imo State,8038276485,3,Ian,Imo State
104892,Rehoboth Feeds,Sokoto Road Samaru Zaria,Zaria,7061506575,406,Dr.Ize Okeji,Kaduna
104893,Lyd Christ Leading Farm,Umugama Village Umuchu Aguta LGA Anambra,Anambra State,8066754416,3,Ian,Anambra State
104894,Zhihwi Farms,Imo Along Sagamu- Abeokuta Road Ogun State,Ogun State,8039718816,503,Tope,Ogun State
104895,Nuga Farms,Ode Lemo Road Sagamu Ogun State,Ogun State,8032512454,503,Tope,Ogun State
104896,Isreal Farm,"58, Upagba Street Ughelli Delta State",Delta State,8037107234,5,Peter,Delta State
104898,Svishtov Ventures Ltd,Maraban Guga Shika Road Zaria,Zaria,9095999374,406,Dr.Ize Okeji,Kaduna
104900,Shehu Mohammed Farm,Mandawari Sabontiti Kano,Kano,7036269306,407,Stephen Olushola,Kano
104903,Grace Farms,Folawiyo Road Ilaro Oyo Town,Oyo State,7032049580,509,Folorunso Mark Eniola,Ibadan / Oyo
104904,VICTOR FALANA,274/276 Gada Tambarawa Local Government Kano,Kano State,8033720571,407,Stephen Olushola,Kano
104906,Divine Poultry Farm,Old Oyo Road Off Oojo Road OgunrantiVillage Akinyele,Ibadan,8066071731,512,Afolabi Michael Abolade,Ibadan / Oyo
104908,SIGMAH VETERINARY SERVICES,SUITE 27 OKANGA PLAZA KUJE,KUJE,8033101943,4,Stephen,Kuje
104910,Emman-Olat Nig Enterprise,Isaki Erigo Road Oke Lifon Odopotu Via Ijebu- Ode Ogun,Ogun State,8056615816,501,Lateef,Ogun State
104911,Vimalaco Farms,"Bala Musa Street , Behind ST.Steven's Anglican Church",Zaria,8093973686,406,Dr.Ize Okeji,Kaduna
104913,Temilayo Enterprises,"M/10 Ojudu Lane Off Cinema Road, Batoro Shagam",Ogun State,8128940048,503,Tope,Ogun State
104914,Ronich Feeds &Farms Ltd,"Km 12, Benin- Sapele Road Beside Jakana Feedmill Benin",Benin,7035060903,311,Dr.Ogunwemimo Oluwole Leken,Edo / Benin
104916,Tijman Limited,Hadejia Road Ajacent Customs Army Baracks Kano,Kano,8037544312,407,Stephen Olushola,Kano
104918,Bitmas Farm,Along Jos Road Zaria,Zaria,8062703192,406,Dr.Ize Okeji,Kaduna
104919,AL FAID AGRO,Bauchi State,Bauchi Sate,8095033026,407,Stephen Olushola,Bauchi Sate
104920,Faith Agro General Services,Bauchi State,Bauchi State,8023757278,407,Stephen Olushola,Bauchi State
104921,Gloryvet Ventures,No1 Adeleke Junction Olope Marun Ogbomosho South Local,Ogbomosho,8036623154,509,Folorunso Mark Eniola,Ogbomosho
104923,Ella& Jordan Farm,Green Area Adjacent Julius Berger Compound By Games,Abuja,8036580777,4,Stephen,Abuja / FCT
104925,Odalije Farms,Hilltop Ngwo Enugu,Enugu,8033222448,3,Ian,Enugu
104928,Shobowale Farm,"Atan - Igbesa Road, Owode Yewa Ogun State",Ogun State,8033269193,503,Tope,Ogun State
104929,Emmanuel Enterprises,"No, 58, Felly Akruwa Street, Ago Ojota Lagos",Lagos,9031175759,6,Mr Dayo,Lagos
104930,Movet Farm,Sobe Street Idi Oro Ogbomosho,Ogbomosho,8033999164,5,Peter,Ogbomosho
104931,Acumen Farms,"Km 94, Onigari Bus-stop, Lagos Ibadan Expressway Behind",Lagos,7034013613,605,Dr. Abdulazeez Abiodun Oyetungi,Lagos
104932,Rebson Agric Enterprises,Along Sokoto Road Near Funtua Garage Samaru Zaria,Zaria,8054566092,406,Dr.Ize Okeji,Kaduna
104933,Courage Chicks Farm Enterprises,"Km39, Ijaye Iseyin Road Ibadan Oyo State",Oyo State,8055168907,501,Lateef,Ibadan / Oyo
104934,Vision Farms,Nike Enugu State,Enugu State,8034723345,3,Ian,Enugu
104935,Sunseed nig ltd,Along Jos Road Zaria,Zaria,7019980267,406,Dr.Ize Okeji,Kaduna
104936,Fame Feeds,Orlu Local Government Imo State,Imo State,8034158987,3,Ian,Imo State
104937,Okeke Farm,"No16, Babalakin Lane Off Fatima Street Odo -Ona Apata",Ibadan,8051526363,508,Mr.Adekunle Damilola,Ibadan / Oyo
104940,Jo Daniels Farms Limited,"Olutoriola Farms, Itoro Road, Modakeke, Ife Road Osun",oyo state,8074355286,509,Folorunso Mark Eniola,Ibadan / Oyo
104942,Ceekings Farm Feedmill Enterprise,"Off Christian Hospital Road, Egbu- Owerri Imo State",Imo State,8033191793,3,Ian,Imo State
104943,Amak Farm,Sanuaje Area Ogbomosho Oyo State,Ogbomosho,8033843789,509,Folorunso Mark Eniola,Ogbomosho
104944,Labana Farm,Aleiro Kebbi State,Kebbi State,8068939532,407,Stephen Olushola,Kebbi State
104946,Extra Feed,"No32, Lake Nwabere Street, Owerri",Imo State,8033259810,3,Ian,Imo State
104947,Chickenpat Agrovet Services,"NO 73, Akintola Road Sapele Delta State",Delta State,701249326,3,Ian,Delta State
104949,Mushmin Farm Ltd,Kutungare Airport Road Kaduna,Kaduna,8036232076,406,Dr.Ize Okeji,Kaduna
104950,Aminu Yuguda Farms,Juke Abuja State,Abuja State,8060374732,4,Stephen,Abuja / FCT
104951,A & T Farm,Behind Rainbow Feedmill Sapele Delta State,Delta State,8033974386,311,Dr.Ogunwemimo Oluwole Leken,Delta State
104952,Adeda Farm,"23, Uduophori Opposite Eco Bank St. Otovwodo Ughelli",Delta State,8052866585,311,Dr.Ogunwemimo Oluwole Leken,Delta State
104955,Alan Agro Farms,"Km 45, Adesiba Filling Station Owode Idiroko Ogun State",Ogun State,8070706901,5,Peter,Ogun State
104957,Lanchak Coy,Abiola Way Abeokuta Ogun State,Ogun State,8063684886,501,Lateef,Ogun State
104962,Temitope Feedmill,Odutola Street Ijebu- Ode Ogun State,Ogun State,8033264453,501,Lateef,Ogun State
104967,SOB Global Concept Ltd,Besides Alaanukitan Filling Station Lagos Road Alagbon,Ogun State,8023222361,5,Peter,Ogun State
104968,U.O.O Farms,Aba Express Road Abia State,Abia State,8055855915,322,Kingsley Ikenna,Abia State
104969,Celmark Farm,"Ikot Ekpene, Akwa Ibom State",Akwa Ibom State,7084833400,3,Ian,Akwa Ibom State
104970,Ashbel Farms Ltd,Yanshana Kumbotso Kano State,Kano State,8093866832,407,Stephen Olushola,Kano
104971,Agric Plus,"No26, Yohana Street Sabo Kaduna State",Kaduna State,8021233230,406,Dr.Ize Okeji,Kaduna
104973,Biacom Agro,Sagamu Ogun State,Shagam Ogun State,7011111151,503,Tope,Ogun State
104974,Olatunji Farms,Ikenne Ijebu Ogun State,Ogun State,8030533779,503,Tope,Ogun State
104975,B. S Farm,Ikangba Odogbolu Ijebu- Ode,Ogun State,8022818843,501,Lateef,Ogun State
104977,Namu Farms,"111, Zhewun, Masaka Nassarrawa State",Nassarrawa State,8023450793,4080,Mr.Ebuga Davide Abdul Malik,Nassarrawa State
104978,Lalie Farm,Yanshana Kano Kano State,Kano State,9098159229,407,Stephen Olushola,Kano
104979,David Farm& Feedmill,Gbongan Town Osun State,Osun State,803345066,509,Folorunso Mark Eniola,Osun State
104980,Agro Enterprises Feedmill,"No40, Kasuwan Mango Opposite NTA Zaria",Zaria State,8136392151,406,Dr.Ize Okeji,Kaduna
104981,Asko Feedmill,Ologuneru Road Eleyele Ibadan,Ibadan,8024824349,501,Lateef,Ibadan / Oyo
104982,Nifolk Farm Nig Ltd,Nifolk Farm Nig Ltd Bwari Junction Sabon Wuse Niger State,Niger State,8034502175,4,Stephen,Niger State
104983,B.Yusuf Poultry Farm,Funtua Kastina State,Kastina State,9061335228,407,Stephen Olushola,Kastina State
104985,RUFAI FARM,BAKURA ZAMFARA STATE,ZAMFARA STATE,8065303056,407,Stephen Olushola,Zamfara State
104987,Fiyin Foluwa Feedmill,Olorunda Road Akobo Ojurin Ibadan,Ibadan,8039428925,5,Peter,Ibadan / Oyo
104988,His Grace Farm,"Pakit i Junction , Olorunda Ibadan",Ibadan,8066377766,509,Folorunso Mark Eniola,Ibadan / Oyo
104989,Wonderful Springboard Farm,Pakiti Road Olorunda Ibadan,Ibadan,8105800396,5,Peter,Ibadan / Oyo
104991,Bukola Olaoluwa Farms,"Pakiti Junction, Olorunda Ibadan",Ibadan,8056701806,5,Peter,Ibadan / Oyo
104992,Milky Way Project &Resources Ltd,Mary Plaza Akobo Ojurin Ibadan,Ibadan,8038574292,5,Peter,Ibadan / Oyo
